id,time,dtg,address,lat,long,bat,batstat
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;2;5;:;2;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;1;7;:;1;7; ;(;8;m; ;1;2;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;8;9;8;4;"";"";-;1;2;1;.;5;0;1;6;2;6;1;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;2;7;:;5;2;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;2;7;:;5;1; ;(;0;m; ;0;s; ;a;g;o;);"";"";7;4;4;0; ;A;u;b;u;r;n; ;B;l;v;d;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;1;0;5;2;4;4;9;5;"";"";-;1;2;1;.;2;8;9;8;0;4;7;9;8;"";"";3;4;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;2;7;:;5;2;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;2;7;:;0;9; ;(;0;m; ;4;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;1;7;9;"";"";-;1;2;1;.;5;0;1;6;2;6;3;0;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;1;:;3;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;3;1;:;2;5; ;(;0;m; ;1;s; ;a;g;o;);"";"";7;5;3;2; ;C;a;r;l;e;t;o;n; ;L;n;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;1;0;3;9;5;3;9;1;"";"";-;1;2;1;.;2;8;9;7;0;5;3;1;8;"";"";3;4;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;1;:;5;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;2;7;:;0;9; ;(;4;m; ;2;4;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;1;7;9;"";"";-;1;2;1;.;5;0;1;6;2;6;3;0;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;4;:;3;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;3;4;:;2;2; ;(;0;m; ;0;s; ;a;g;o;);"";"";7;5;0;0;-;7;5;4;4; ;C;a;r;l;e;t;o;n; ;L;n;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;1;1;1;7;4;6;2;8;"";"";-;1;2;1;.;2;8;9;9;7;1;3;5;2;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;4;:;3;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;2;7;:;0;9; ;(;7;m; ;2;1;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;1;7;9;"";"";-;1;2;1;.;5;0;1;6;2;6;3;0;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;5;:;4;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;3;5;:;3;5; ;(;0;m; ;2;s; ;a;g;o;);"";"";7;5;0;0;-;7;5;4;4; ;C;a;r;l;e;t;o;n; ;L;n;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;1;1;3;0;0;8;1;8;"";"";-;1;2;1;.;2;8;9;9;4;8;7;4;6;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;5;:;5;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;2;7;:;0;9; ;(;8;m; ;3;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;1;7;9;"";"";-;1;2;1;.;5;0;1;6;2;6;3;0;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;8;:;1;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;3;8;:;0;8; ;(;0;m; ;1;s; ;a;g;o;);"";"";7;5;0;1;-;7;5;4;5; ;C;a;r;l;e;t;o;n; ;L;n;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;1;1;4;5;6;8;5;7;"";"";-;1;2;1;.;2;9;0;0;3;3;8;3;9;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;3;8;:;2;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;3;7;:;0;1; ;(;1;m; ;1;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;0;2;8;"";"";-;1;2;1;.;5;0;1;6;2;6;2;9;4;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;4;4;:;5;8;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;4;0;:;2;0; ;(;4;m; ;3;2;s; ;a;g;o;);"";"";7;4;4;0; ;A;u;b;u;r;n; ;B;l;v;d;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;0;9;6;2;5;0;9;1;"";"";-;1;2;1;.;2;9;0;1;5;7;6;8;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;4;5;:;0;5;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;3;7;:;0;1; ;(;7;m; ;5;7;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;0;2;8;"";"";-;1;2;1;.;5;0;1;6;2;6;2;9;4;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"%;s;;"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;%;%;"";"";%;s;""",,,,,,,
"1;;"";1;0;/;2;1;/;1;7; ;0;1;:;5;2;:;2;2;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;5;1;:;5;7; ;(;0;m; ;1;s; ;a;g;o;);"";"";7;4;4;0; ;A;u;b;u;r;n; ;B;l;v;d;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;0;8;5;8;5;7;3;5;"";"";-;1;2;1;.;2;8;9;9;8;3;5;0;4;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;1;:;5;2;:;3;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;4;6;:;5;4; ;(;5;m; ;2;8;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;1;9;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;3;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;%;%;"";"";%;s;""",,,,,,,
"1;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;1;:;3;8;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;5;2;:;5;2; ;(;8;m; ;2;2;s; ;a;g;o;);"";"";7;5;0;0; ;A;u;b;u;r;n; ;B;l;v;d;",; ;C;i;t;r;u;s; ;H;e;i;g;h;t;s;,; ;C;A; ;9;5;6;1;0;,"; ;U;S;A;"";"";3;8;.;7;0;2;2;2;2;4;3;4;8;"";"";-;1;2;1;.;2;9;0;1;9;8;9;1;9;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;1;:;4;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;5;6;:;4;8; ;(;4;m; ;5;0;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;3;8;1;"";"";-;1;2;1;.;5;0;1;6;2;6;3;2;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;4;:;2;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;3;:;5;6; ;(;0;m; ;2;s; ;a;g;o;);"";"";4;8;9;2; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;3;2;0;1;1;0;7;1;"";"";-;1;2;1;.;2;7;0;0;6;9;7;3;8;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;4;:;3;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;1;:;5;6;:;4;8; ;(;7;m; ;3;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;3;8;1;"";"";-;1;2;1;.;5;0;1;6;2;6;3;2;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;8;:;1;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;5;:;3;6; ;(;2;m; ;2;8;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;6;4;5;3;3;8;"";"";-;1;2;1;.;2;7;0;7;8;4;9;2;2;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;8;:;1;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;7;:;1;3; ;(;0;m; ;5;8;s; ;a;g;o;);"";"";3;5;0;1; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;6;8;0;6;0;3;5;"";"";-;1;2;1;.;5;0;2;0;0;6;9;4;6;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;2;:;0;9;:;3;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;9;:;2;8; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;8;2;6;3;6;6;"";"";-;1;2;1;.;2;7;0;4;3;6;6;3;2;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;0;:;0;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;7;:;1;3; ;(;2;m; ;2;3;s; ;a;g;o;);"";"";3;5;0;1; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;6;8;0;6;0;3;5;"";"";-;1;2;1;.;5;0;2;0;0;6;9;4;6;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;0;:;5;5;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;0;:;4;7; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;8;2;8;7;5;3;"";"";-;1;2;1;.;2;7;0;3;8;1;5;7;1;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;1;:;0;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;7;:;1;3; ;(;3;m; ;4;2;s; ;a;g;o;);"";"";3;5;0;1; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;6;8;0;6;0;3;5;"";"";-;1;2;1;.;5;0;2;0;0;6;9;4;6;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"1;;"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;%;%;"";"";%;s;""",,,,,,,
"1;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;4;:;2;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;4;:;1;7; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;5;6;5;3;6;1;"";"";-;1;2;1;.;2;7;0;4;5;7;6;5;2;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"2;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;4;:;3;5;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;0;7;:;1;3; ;(;7;m; ;1;1;s; ;a;g;o;);"";"";3;5;0;1; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;6;8;0;6;0;3;5;"";"";-;1;2;1;.;5;0;2;0;0;6;9;4;6;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"%;s;;"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;"";"";%;s;%;%;"";"";%;s;""",,,,,,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;9;:;5;2;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;9;:;5;1; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;1;2;9;8;8;9;"";"";-;1;2;1;.;2;7;0;9;2;4;3;9;7;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;1;9;:;5;2;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;7;:;0;3; ;(;2;m; ;4;9;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;2;2;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;5;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;0;:;3;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;0;:;3;1; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;1;0;9;7;7;3;"";"";-;1;2;1;.;2;7;0;8;5;8;6;8;3;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;0;:;3;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;7;:;0;3; ;(;3;m; ;2;8;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;2;2;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;5;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;0;:;4;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;0;:;4;1; ;(;0;m; ;4;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;1;0;9;7;7;3;"";"";-;1;2;1;.;2;7;0;8;5;8;6;8;3;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;0;:;4;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;7;:;0;3; ;(;3;m; ;4;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;2;2;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;5;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;2;:;4;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;0;:;5;4; ;(;1;m; ;5;2;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;3;0;8;8;4;3;"";"";-;1;2;1;.;2;7;0;7;1;9;2;0;8;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;2;:;4;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;7;:;0;3; ;(;5;m; ;4;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;2;2;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;5;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;5;:;2;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;2;:;5;7; ;(;2;m; ;3;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;4;6;8;3;0;1;7;"";"";-;1;2;1;.;2;7;0;7;1;0;5;7;5;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;5;:;2;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;7;:;0;3; ;(;8;m; ;2;0;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;2;2;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;5;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;7;:;1;8;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;7;:;1;0; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;4;4;0;9;7;6;7;"";"";-;1;2;1;.;2;7;0;6;7;8;7;2;3;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;2;7;:;2;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;1;7;:;0;3; ;(;1;0;m; ;1;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;2;2;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;5;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;3;5;:;0;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;3;4;:;4;3; ;(;0;m; ;3;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;6;3;8;6;3;2;"";"";-;1;2;1;.;2;7;0;6;8;8;5;3;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;3;5;:;1;5;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;7;:;1;5; ;(;7;m; ;5;4;s; ;a;g;o;);"";"";3;5;0;0;-;3;5;2;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;7;2;9;9;1;2;2;"";"";-;1;2;1;.;5;0;1;7;5;8;7;4;3;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
